price,unit,location,bedrooms,baths,state 
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦30,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦9,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦7,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦15,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦8,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1 br,1 br,
"₦120,000",per Year," Ikorodu, Lagos State ",2,2,
"₦42,000",per Year," Ikorodu, Lagos State ",1,1,
"₦1,800,000",per Year," Kosofe, Lagos State ",4,4,
"₦800,000",per Year," Kosofe, Lagos State ",2,2,
"₦300,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦230,000",per Year," Oshodi/Isolo, Lagos State ",1,1,
"₦300,000",per Year," Shomolu, Lagos State ",1,1,
"₦750,000",per Year," Surulere, Mushin, Lagos State ",2,2,
"₦130,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦180,000",per Year," Ikorodu, Lagos State ",1,1,
"₦1,200,000",per Year," Falomo, Eti Osa, Lagos State ",1,1,
"₦400,000",per Year," Apapa, Lagos State ",1,1,
"₦250,000",per Year," Agege, Lagos State ",1,1,
"₦350,000",per Year," Shomolu, Lagos State ",1,1,
"₦120,000",per Year," Ikorodu, Lagos State ",2,2,
"₦36,000",per Year," Ikorodu, Lagos State ",1,1,
"₦280,000",per Year," Ajah, Eti Osa, Lagos State ",1,1,
"₦60,000",per Year," Ikorodu, Lagos State ",1,1,
"₦450,000",per Year," Ajah, Eti Osa, Lagos State ",1,1,
"₦100,000",per Year," Alimosho, Lagos State ",1,1,
"₦870,000",per Year," Shomolu, Lagos State ",3,3,
"₦80,000",per Year," Ikorodu, Lagos State ",1,1,
"₦150,000",per Year," Ikorodu, Lagos State ",2,2,
"₦2,200,000",per Year," Surulere, Mushin, Lagos State ",4,4,
"₦280,000",per Year," Shomolu, Lagos State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦2,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦15,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",7 br,7 br,
"₦1,450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦14,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦4,000,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
,per Year," Kuje, Federal Capital Territory State ",2,2,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦12,000,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦4,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦140,000",per Year," Ikorodu, Lagos State ",2,2,
"₦900,000",per Year," Surulere, Mushin, Lagos State ",2,2,
"₦3,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦850,000",per Year," Obanikoro, Shomolu, Lagos State ",2,2,
"₦350,000",per Year," Surulere, Mushin, Lagos State ",1,1,
"₦84,000",per Year," Ikorodu, Lagos State ",1,1,
"₦1,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦130,000",per Year," Ikorodu, Lagos State ",1,1,
"₦500,000",per Year," Alimosho, Lagos State ",2,2,
"₦48,000",per Year," Ikorodu, Lagos State ",1,1,
"₦1,200,000",per Year," Ajah, Eti Osa, Lagos State ",3,3,
"₦100,000",per Year," Ikorodu, Lagos State ",1,1,
"₦60,000",per Year," Ikorodu, Lagos State ",1,1,
"₦500,000",per Year," Ajah, Eti Osa, Lagos State ",1,1,
"₦1,800,000",per Year," Alimosho, Lagos State ",5,5,
"₦500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦300,000",per Year," Ipaja, Alimosho, Lagos State ",1,1,
"₦100,000",per Year," Ikorodu, Lagos State ",1,1,
"₦100,000",per Year," Ikorodu, Lagos State ",1,1,
"₦500,000",per Year," Alimosho, Lagos State ",3,3,
"₦100,000",per Year," Ikorodu, Lagos State ",1,1,
"₦150,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦100,000",per Year," Ikorodu, Lagos State ",1,1,
"₦700,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦14,000,000",per Year," Mpape, Municipal Area Council, Federal Capital Territory State ",,,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",,,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦10,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,850,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦140,000",per Year," Ikorodu, Lagos State ",2,2,
"₦1,700,000",per Year," Kosofe, Lagos State ",3,3,
"₦250,000",per Year," Oshodi/Isolo, Lagos State ",1,1,
"₦1,000,000",per Year," Onigbongbo, Ikeja, Lagos State ",2,2,
"₦3,700,000",per Year," Victoria Island, Eti Osa, Lagos State ",3,3,
"₦200,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦200,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦160,000",per Year," Ipaja, Alimosho, Lagos State ",1,1,
"₦300,000",per Year," Shangisha, Kosofe, Lagos State ",1,1,
"₦300,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦400,000",per Year," Ifako/Ijaye, Lagos State ",2,2,
"₦200,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦1,200,000",per Year," Surulere, Mushin, Lagos State ",3,3,
"₦500,000",per Year," Surulere, Mushin, Lagos State ",1,1,
"₦800,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦650,000",per Year," Ifako/Ijaye, Lagos State ",2,2,
"₦400,000",per Year," Ifako/Ijaye, Lagos State ",2,2,
"₦120,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦400,000",per Year," Shangisha, Kosofe, Lagos State ",1,1,
"₦120,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦500,000",per Year," Shangisha, Kosofe, Lagos State ",2,2,
"₦650,000",per Year," Ifako/Ijaye, Lagos State ",3,3,
"₦500,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦12,000,000",per Year," Banana Island, Eti Osa, Lagos State ",3,3,
"₦3,000,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦3,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦2,300,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦350,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦4,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,850,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦2,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦6,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦280,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦250,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦500,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦3,500,000",per Year," Coker, Surulere, Lagos State ",5,5,
"₦400,000",per Year," Ketu, Epe, Lagos State ",1,1,
"₦1,800,000",per Year," Shangisha, Kosofe, Lagos State ",4,4,
"₦340,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦230,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦350,000",per Year," Kosofe, Lagos State ",1,1,
"₦900,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦850,000",per Year," Shangisha, Kosofe, Lagos State ",2,2,
"₦350,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦150,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦130,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦900,000",per Year," Surulere, Mushin, Lagos State ",3,3,
"₦380,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦850,000",per Year," Agege, Lagos State ",5,5,
"₦350,000",per Year," Oshodi/Isolo, Lagos State ",3,3,
"₦400,000",per Year," Shangisha, Kosofe, Lagos State ",1,1,
"₦250,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦200,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦120,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦1,500,000",per Year," Ifako/Ijaye, Lagos State ",3,3,
"₦3,000,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦400,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1 br,1 br,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦5,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦15,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦450,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦6,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",10,10,
"₦3,500,000",per Year," Kusafe, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦3,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,750,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦7,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦400,000",per Year," Oshodi/Isolo, Lagos State ",1,1,
"₦2,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦3,000,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦1,420,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦10,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦350,000",per Year," Ikotun, Alimosho, Lagos State ",1,1,
"₦1,100,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦3,500,000",per Year," Shangisha, Kosofe, Lagos State ",5,5,
"₦2,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",2,2,
"₦2,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦10,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",3,3,
"₦1,000,000",per Year," Kosofe, Lagos State ",3,3,
"₦800,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦12,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦200,000",per Year," Kosofe, Lagos State ",1,1,
"₦6,000,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦4,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦350,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Amuwo Odofin, Lagos State ",3,3,
"₦500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",1,1,
"₦350,000",per Year," Ikotun, Alimosho, Lagos State ",2,2,
"₦500,000",per Year," Ikotun, Alimosho, Lagos State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦174,867",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,215,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦13,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦550,000",per Year," Lagos, Lagos Island, Lagos State ",1,1,
"₦250,000",per Year," Alimosho, Lagos State ",2,2,
"₦450,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦800,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦350,000",per Year," Ajah, Eti Osa, Lagos State ",1,1,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦4,000,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦40,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦10,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦20,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦3,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦650,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦4,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦250,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦4,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
,per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,000,000",per Year," Ajah, Eti Osa, Lagos State ",3,3,
"₦1,600,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
,per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦350,000",per Year," Alimosho, Lagos State ",2,2,
"₦400,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦400,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦2,800,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦400,000",per Year," Agege, Lagos State ",2,2,
"₦850,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦250,000",per Year," Yaba, Lagos Mainland, Lagos State ",1 br,1 br,
"₦600,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦800,000",per Year," Alimosho, Lagos State ",3,3,
"₦700,000",per Year," Surulere, Mushin, Lagos State ",1,1,
"₦650,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦500,000",per Year," Surulere, Mushin, Lagos State ",2,2,
"₦1,300,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦300,000",per Year," Ikorodu, Lagos State ",3,3,
"₦300,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦600,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦650,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦800,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦650,000",per Year," Ajah, Eti Osa, Lagos State ",2,2,
"₦850,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦900,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦260,000",per Year," Ayobo, Alimosho, Lagos State ",2,2,
"₦1,200,000",per Year," Iponri, Surulere, Lagos State ",2,2,
"₦800,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦700,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",10,10,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦550,000",per Year," Kusafe, Municipal Area Council, Federal Capital Territory State ",1,1,
,per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",,,
"₦5,000,000",per Year," Kusafe, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦40,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦5,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦7,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",6,6,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦5,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦3,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦300,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦400,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦700,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦350,000",per Year," Ayobo, Alimosho, Lagos State ",3,3,
"₦550,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦200,000",per Year," Ayobo, Alimosho, Lagos State ",2,2,
"₦450,000",per Year," Ayobo, Alimosho, Lagos State ",3,3,
"₦75,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦750,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦400,000",per Year," Itire, Surulere, Lagos State ",1,1,
"₦900,000",per Year," Onike, Lagos Mainland, Lagos State ",2,2,
"₦1,000,000",per Year," Onike, Lagos Mainland, Lagos State ",4,4,
"₦350,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦300,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦420,000",per Year," Ayobo, Alimosho, Lagos State ",3,3,
"₦500,000",per Year," Onike, Lagos Mainland, Lagos State ",1,1,
"₦200,000",per Year," Ikorodu, Lagos State ",1,1,
"₦650,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦800,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
