price,unit,location,bedrooms,baths,state
"
                                                                        ₦300,000
                                                                            ",/ yr,"MART K STREET, OFF ISAWO ROAD, ASOLO, IKORODU",3 Beds / 3 Baths Flat To Rent,,,"MART K STREET, OFF ISAWO ROAD, ASOLO, IKORODU"
"
                                                                        ₦3,000,000
                                                                            ",/ yr,"Parkview Estate, Ikoyi",3 Beds / 3 Baths Block of Flats To Rent,,,"Parkview Estate, Ikoyi"
"
                                                                        ₦4,000,000
                                                                            ",/ yr,LEKKI,4 Beds / 5 Baths Semi Detached To Rent,,,LEKKI
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Millennium Estate Gbagada,5 Beds / 5 Baths Duplex To Rent,,,Millennium Estate Gbagada
"
                                                                        ₦2,487,000
                                                                            ",/ yr,"Adeyemi Lawson, Ikoyi",4 Beds / 4 Baths Terrace To Rent,,,"Adeyemi Lawson, Ikoyi"
"
                                                                        ₦500,000
                                                                            ",/ yr,Balogun Estate,3 Beds / 3 Baths Flat To Rent,,,Balogun Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Allen Avenue,4 Beds / 4 Baths Terrace To Rent,,,Allen Avenue
"
                                                                        ₦35,000
                                                                            ",/ day,Parkview Estate,2 Beds / 3 Baths Flat To Rent,,,Parkview Estate
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Osapa London, Lekki",4 Beds / 5 Baths Semi Detached To Rent,,,"Osapa London, Lekki"
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Moore Road Off Herbert Macaulay Road,3 Beds / 4 Baths Flat To Rent,,,Moore Road Off Herbert Macaulay Road
"
                                                                        ₦1,500,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 3 Baths Flat To Rent,,,Ikota Villa Estate
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Bishop Oluwole,3 Beds / 3 Baths Flat To Rent,,,Bishop Oluwole
"
                                                                        ₦1,200,000
                                                                            ",/ yr,Magodo GRA,3 Beds / 4 Baths Flat To Rent,,,Magodo GRA
"
                                                                        ₦180,000
                                                                            ",/ yr,"Area A, Last Road Before Scripture Union",1 Bed / 1 Bath Flat To Rent,,,"Area A, Last Road Before Scripture Union"
"
                                                                        ₦2,800,000
                                                                            ",/ yr,MAGODO GRA PHASE 2,5 Beds / 6 Baths Duplex To Rent,,,MAGODO GRA PHASE 2
"
                                                                        ₦1,400,000
                                                                            ",/ yr,IKEJA GRA,3 Beds / 4 Baths Flat To Rent,,,IKEJA GRA
"
                                                                        ₦1,300,000
                                                                            ",/ yr,MAGODO GRA PHASE 1,3 Beds / 4 Baths Duplex To Rent,,,MAGODO GRA PHASE 1
"
                                                                        ₦1,800,000
                                                                            ",/ yr,MAGODO GRA 1,4 Beds / 5 Baths Duplex To Rent,,,MAGODO GRA 1
"
                                                                        ₦600,000
                                                                            ",/ yr,"Olayemi Odutayo Street, Ikosi - Oke",3 Beds / 2 Baths Block of Flats To Rent,,,"Olayemi Odutayo Street, Ikosi - Oke"
"
                                                                        ₦1,100,000
                                                                            ",/ yr,Off CMD Road,3 Beds / 4 Baths Block of Flats To Rent,,,Off CMD Road
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Dolphin Estate,6 Beds / 5 Baths Duplex To Rent,,,Dolphin Estate
"
                                                                        ₦200,000
                                                                            ",/ yr,"Unity Area, Ologuneru Via Eleyele, Ibadan, Oyo State",3 Beds / 4 Baths Flat To Rent,,,"Unity Area, Ologuneru Via Eleyele, Ibadan, Oyo State"
"
                                                                        ₦14,000,000
                                                                            ",/ yr,Iru,4 Beds / 4 Baths Terrace To Rent,,,Iru
"
                                                                        ₦700,000
                                                                            ",/ yr,"Omo Mogba Street, Off Alaafin Avenue, Oluyole Estate",4 Beds / 4 Baths Bungalow To Rent,,,"Omo Mogba Street, Off Alaafin Avenue, Oluyole Estate"
"
                                                                        ₦1,000,000
                                                                            ",/ yr,Mobil Road Lekki,3 Beds / 4 Baths Flat To Rent,,,Mobil Road Lekki
"
                                                                        ₦800,000
                                                                            ",/ yr,Opebi Road Ikeja Lagos,3 Beds / 3 Baths Flat To Rent,,,Opebi Road Ikeja Lagos
"
                                                                        ₦500,000
                                                                            ",/ yr,Cashier Bus Stop Agbara,3 Beds / 3 Baths Flat To Rent,,,Cashier Bus Stop Agbara
"
                                                                        ₦1,400,000
                                                                            ",/ yr,Chevron Drive Lekki,1 Bed / 1 Bath Flat To Rent,,,Chevron Drive Lekki
"
                                                                        ₦550,000
                                                                            ",/ yr,Isheri North OPIC,3 Beds / 4 Baths Flat To Rent,,,Isheri North OPIC
"
                                                                        ₦400,000
                                                                            ",/ yr,Liberty Estate,3 Beds / 4 Baths Flat To Rent,,,Liberty Estate
"
                                                                        ₦550,000
                                                                            ",/ yr,Beachland Estate,4 Beds / 5 Baths Flat To Rent,,,Beachland Estate
"
                                                                        ₦1,500,000
                                                                            ",/ yr,MAGODO SHANGISHA,2 Beds / 3 Baths Flat To Rent,,,MAGODO SHANGISHA
"
                                                                        ₦1,500,000
                                                                            ",/ yr,MAGODO GRA,2 Beds / 3 Baths Flat To Rent,,,MAGODO GRA
"
                                                                        ₦600,000
                                                                            ",/ yr,OJODU BERGER,3 Beds / 4 Baths Flat To Rent,,,OJODU BERGER
"
                                                                        ₦3,000,000
                                                                            ",/ yr,2Nd Roundabout,3 Beds / 4 Baths Block of Flats To Rent,,,2Nd Roundabout
"
                                                                        ₦850,000
                                                                            ",/ yr,"Thera Annex Estate, Sangotedo",3 Beds / 4 Baths Flat To Rent,,,"Thera Annex Estate, Sangotedo"
"
                                                                        ₦900,000
                                                                            ",/ yr,Abraham Adesanya Estate,3 Beds / 3 Baths Flat To Rent,,,Abraham Adesanya Estate
"
                                                                        ₦500,000
                                                                            ",/ yr,ISHERI NORTH OPIC,3 Beds / 3 Baths Flat To Rent,,,ISHERI NORTH OPIC
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Oniru,4 Beds / 5 Baths Terrace To Rent,,,Oniru
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Lekki Phase 1,3 Beds / 3 Baths Flat To Rent,,,Lekki Phase 1
"
                                                                        ₦150,000
                                                                            ",/ yr,Ebute Road,1 Bed / 2 Baths Flat To Rent,,,Ebute Road
"
                                                                        ₦250,000
                                                                            ",/ yr,"Ebute Road, Ibafo",2 Beds / 2 Baths Flat To Rent,,,"Ebute Road, Ibafo"
"
                                                                        ₦450,000
                                                                            ",/ yr,WEAREWA VIA OJODU,3 Beds / 4 Baths Flat To Rent,,,WEAREWA VIA OJODU
"
                                                                        ₦350,000
                                                                            ",/ yr,BEACHLAND ESTATE,2 Beds / 3 Baths Flat To Rent,,,BEACHLAND ESTATE
"
                                                                        ₦550,000
                                                                            ",/ yr,ISHERI NORTH OPIC,3 Beds / 4 Baths Flat To Rent,,,ISHERI NORTH OPIC
"
                                                                        ₦650,000
                                                                            ",/ yr,ISHERI NORTH OPIC,3 Beds / 4 Baths Flat To Rent,,,ISHERI NORTH OPIC
"
                                                                        ₦900,000
                                                                            ",/ yr,"Off Oweh Street, Close To Yabatech",3 Beds / 4 Baths Flat To Rent,,,"Off Oweh Street, Close To Yabatech"
"
                                                                        ₦1,500,000
                                                                            ",/ yr,"South Point Estate, After The 2Nd Toll Gate By Orchid Hotel",3 Beds / 3 Baths Bungalow To Rent,,,"South Point Estate, After The 2Nd Toll Gate By Orchid Hotel"
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Oniru Private Estate,3 Beds / 3 Baths Duplex To Rent,,,Oniru Private Estate
"
                                                                        ₦500,000
                                                                            ",/ yr,VOERA ESTATE,2 Beds / 3 Baths Flat To Rent,,,VOERA ESTATE
"
                                                                        ₦1,200,000
                                                                            ",/ yr,JOURNALIST ESTATE,4 Beds / 5 Baths Duplex To Rent,,,JOURNALIST ESTATE
"
                                                                        ₦1,800,000
                                                                            ",/ yr,MAGODO GRA,5 Beds / 6 Baths Duplex To Rent,,,MAGODO GRA
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Ogunnusi,4 Beds / 2 Baths Duplex To Rent,,,Ogunnusi
"
                                                                        ₦250,000
                                                                            ",/ yr,PEACELAND ESTATE,1 Bed / 2 Baths Flat To Rent,,,PEACELAND ESTATE
"
                                                                        ₦550,000
                                                                            ",/ yr,VOERA ESTATE,3 Beds / 4 Baths Flat To Rent,,,VOERA ESTATE
"
                                                                        ₦500,000
                                                                            ",/ yr,VOERA ESTATE,4 Beds / 5 Baths Flat To Rent,,,VOERA ESTATE
"
                                                                        ₦1,500,000
                                                                            ",/ yr,MAGODO GRA,4 Beds / 5 Baths Duplex To Rent,,,MAGODO GRA
"
                                                                        ₦600,000
                                                                            ",/ yr,VOERA ESTATE,3 Beds / 4 Baths Flat To Rent,,,VOERA ESTATE
"
                                                                        ₦2,000,000
                                                                            ",/ yr,MAGODO GRA,5 Beds / 6 Baths Duplex To Rent,,,MAGODO GRA
"
                                                                        ₦500,000
                                                                            ",/ yr,ISHERI NORTH,2 Beds / 3 Baths Flat To Rent,,,ISHERI NORTH
"
                                                                        ₦1,600,000
                                                                            ",/ yr,MAGODO GRA,4 Beds / 5 Baths Duplex To Rent,,,MAGODO GRA
"
                                                                        ₦400,000
                                                                            ",/ yr,GRACE AVENUE,2 Beds / 3 Baths Flat To Rent,,,GRACE AVENUE
"
                                                                        ₦2,000,000
                                                                            ",/ yr,MAGODO GRA,4 Beds / 5 Baths Flat To Rent,,,MAGODO GRA
"
                                                                        ₦1,200,000
                                                                            ",/ yr,JOURNALIST ESTATE,4 Beds / 5 Baths Flat To Rent,,,JOURNALIST ESTATE
"
                                                                        ₦1,400,000
                                                                            ",/ yr,Mobil Road Lekki,3 Beds / 4 Baths Terrace To Rent,,,Mobil Road Lekki
"
                                                                        ₦700,000
                                                                            ",/ yr,JOURNALIST ESTATE,3 Beds / 4 Baths Flat To Rent,,,JOURNALIST ESTATE
"
                                                                        ₦1,100,000
                                                                            ",/ yr,OMOLE PHASE 2.,3 Beds / 4 Baths Flat To Rent,,,OMOLE PHASE 2.
"
                                                                        ₦400,000
                                                                            ",/ yr,GRACE AVENUE,2 Beds / 3 Baths Flat To Rent,,,GRACE AVENUE
"
                                                                        ₦1,600,000
                                                                            ",/ yr,"Oluseun Street, CORONA AREA, GBAGADA, LAGOS",3 Beds / 4 Baths Duplex To Rent,,,"Oluseun Street, CORONA AREA, GBAGADA, LAGOS"
"
                                                                        ₦1,000,000
                                                                            ",/ yr,Ajah Lekki,3 Beds / 4 Baths Flat To Rent,,,Ajah Lekki
"
                                                                        ₦2,800,000
                                                                            ",/ yr,Chevron Drive Lekki,4 Beds / 5 Baths Duplex To Rent,,,Chevron Drive Lekki
"
                                                                        ₦5,000,000
                                                                            ",/ yr,"5Th Avenue, Gwarinpa-Abuja.",4 Beds / 5 Baths Bungalow To Rent,,,"5Th Avenue, Gwarinpa-Abuja."
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Cadatral Zone AO5,4 Beds / 5 Baths Duplex To Rent,,,Cadatral Zone AO5
"
                                                                        ₦40,000
                                                                            ",/ day,"3 Omodara Street, Awuse Estate, Opebi, Lagos",3 Beds / 3 Baths Flat To Rent,,,"3 Omodara Street, Awuse Estate, Opebi, Lagos"
"
                                                                        ₦8,000,000
                                                                            ",/ yr,Osborne Estate,4 Beds / 4 Baths Duplex To Rent,,,Osborne Estate
"
                                                                        ₦850,000
                                                                            ",/ yr,"Green Ville Estate, Badore, Ajah",3 Beds / 4 Baths Terrace To Rent,,,"Green Ville Estate, Badore, Ajah"
"
                                                                        ₦4,000,000
                                                                            ",/ yr,"ADUKE CLOSE MARYLAND ESTATE, MARYLAND",4 Beds / 5 Baths Semi Detached To Rent,,,"ADUKE CLOSE MARYLAND ESTATE, MARYLAND"
"
                                                                        ₦1,700,000
                                                                            ",/ yr,Lekki Phase 2 Ajah,5 Beds / 6 Baths Duplex To Rent,,,Lekki Phase 2 Ajah
"
                                                                        ₦2,200,000
                                                                            ",/ yr,Agungi,3 Beds / 4 Baths Flat To Rent,,,Agungi
"
                                                                        ₦2,300,000
                                                                            ",/ yr,Mini Apartment For Rent At Victoria Island,1 Bed / 1 Bath Flat To Rent,,,Mini Apartment For Rent At Victoria Island
"
                                                                        ₦4,000,000
                                                                            ",/ yr,"Off Palace Road, Oniru",4 Beds / 4 Baths Terrace To Rent,,,"Off Palace Road, Oniru"
"
                                                                        ₦8
                                                                            ",/ yr,Estate In Olokonla,2 Beds / 3 Baths Flat To Rent,,,Estate In Olokonla
"
                                                                        ₦1,800,000
                                                                            ",/ yr,Mabuchi,3 Beds / 3 Baths Flat To Rent,,,Mabuchi
"
                                                                        ₦250,000
                                                                            ",/ yr,Fola Agoro,1 Bed / 1 Bath Flat To Rent,,,Fola Agoro
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Peninsula,4 Beds / 4 Baths Duplex To Rent,,,Peninsula
"
                                                                        ₦1,000,000
                                                                            ",/ yr,"Hopeville, Sangotedo",3 Beds / 3 Baths Block of Flats To Rent,,,"Hopeville, Sangotedo"
"
                                                                        ₦850,000
                                                                            ",/ yr,"Hopeville, Sangotedo",3 Beds / 3 Baths Block of Flats To Rent,,,"Hopeville, Sangotedo"
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Femi Okunu,3 Beds / 3 Baths Flat To Rent,,,Femi Okunu
"
                                                                        ₦1,200,000
                                                                            ",/ yr,"Ogidan, Sangotedo",3 Beds / 3 Baths Block of Flats To Rent,,,"Ogidan, Sangotedo"
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Ikate,3 Beds / 3 Baths Flat To Rent,,,Ikate
"
                                                                        ₦2,300,000
                                                                            ",/ yr,"Road 24, Ikota",4 Beds / 4 Baths Duplex To Rent,,,"Road 24, Ikota"
"
                                                                        ₦45,000,000
                                                                            ",/ yr,Banana Island,7 Beds / 8 Baths Duplex To Rent,,,Banana Island
"
                                                                        ₦1,300,000
                                                                            ",/ yr,Lekki Phase 1,1 Bed / 1 Bath Flat To Rent,,,Lekki Phase 1
"
                                                                        ₦1,000,000
                                                                            ",/ yr,MAGODO GRA,3 Beds / 4 Baths Flat To Rent,,,MAGODO GRA
"
                                                                        ₦2,000,000
                                                                            ",/ yr,"Igbo Efon, Lekki.",3 Beds / 3 Baths Flat To Rent,,,"Igbo Efon, Lekki."
"
                                                                        ₦650,000
                                                                            ",/ yr,MAGODO GRA,2 Beds / 3 Baths Flat To Rent,,,MAGODO GRA
"
                                                                        ₦600,000
                                                                            ",/ yr,MAGODO ISHERI NORTH,3 Beds / 4 Baths Flat To Rent,,,MAGODO ISHERI NORTH
"
                                                                        ₦600,000
                                                                            ",/ yr,MAGODO ISHERI NORTH,3 Beds / 4 Baths Flat To Rent,,,MAGODO ISHERI NORTH
"
                                                                        ₦1,600,000
                                                                            ",/ yr,Newly Built 2 Bedroom Apartments For Rent At Ikate,2 Beds / 2 Baths Flat To Rent,,,Newly Built 2 Bedroom Apartments For Rent At Ikate
"
                                                                        ₦1,200,000
                                                                            ",/ yr,5Th Avenue,2 Beds / 2 Baths Flat To Rent,,,5Th Avenue
"
                                                                        ₦700,000
                                                                            ",/ yr,JOURNALIST ESTATE,4 Beds / 5 Baths Flat To Rent,,,JOURNALIST ESTATE
"
                                                                        ₦600,000
                                                                            ",/ yr,ISHERI NORTH,3 Beds / 4 Baths Flat To Rent,,,ISHERI NORTH
"
                                                                        ₦1,200,000
                                                                            ",/ yr,5Th Avenue,2 Beds / 2 Baths Flat To Rent,,,5Th Avenue
"
                                                                        ₦400,000
                                                                            ",/ yr,ADEDOYIN STREET AGUDA OGBA,3 Beds / 2 Baths Flat To Rent,,,ADEDOYIN STREET AGUDA OGBA
"
                                                                        ₦800,000
                                                                            ",/ yr,Magodo Isheri GRA PHASE 1,3 Beds / 4 Baths Flat To Rent,,,Magodo Isheri GRA PHASE 1
"
                                                                        ₦500,000
                                                                            ",/ mon,ISHERI NORTH OPIC,3 Beds / 3 Baths Flat To Rent,,,ISHERI NORTH OPIC
"
                                                                        ₦400,000
                                                                            ",/ yr,PEACELAND ESTATE,2 Beds / 2 Baths Flat To Rent,,,PEACELAND ESTATE
"
                                                                        ₦450,000
                                                                            ",/ yr,BEACHLAND ESTATE,3 Beds / 4 Baths Flat To Rent,,,BEACHLAND ESTATE
"
                                                                        ₦800,000
                                                                            ",/ yr,MAGODO GRA,3 Beds / 4 Baths Flat To Rent,,,MAGODO GRA
"
                                                                        ₦650,000
                                                                            ",/ yr,ISHERI NORTH OPIC,3 Beds / 4 Baths Flat To Rent,,,ISHERI NORTH OPIC
"
                                                                        ₦1,200,000
                                                                            ",/ yr,5Th Avenue,2 Beds / 2 Baths Flat To Rent,,,5Th Avenue
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Lagos State,3 Beds / 4 Baths Terrace To Rent,,,Lagos State
"
                                                                        ₦1,800,000
                                                                            ",/ yr,"Okeira Nla, Off Ado Road Ajah, Lekki",4 Beds / 5 Baths Terrace To Rent,,,"Okeira Nla, Off Ado Road Ajah, Lekki"
"
                                                                        ₦800,000
                                                                            ",/ yr,Arepo,4 Beds / 5 Baths Flat To Rent,,,Arepo
"
                                                                        ₦800,000
                                                                            ",/ yr,Journalist Estate,3 Beds / 4 Baths Duplex To Rent,,,Journalist Estate
"
                                                                        ₦800,000
                                                                            ",/ yr,Journalist Estate,4 Beds / 6 Baths Flat To Rent,,,Journalist Estate
"
                                                                        ₦500,000
                                                                            ",/ yr,Journalist Estate Phase 1,3 Beds / 4 Baths Flat To Rent,,,Journalist Estate Phase 1
"
                                                                        ₦700,000
                                                                            ",/ yr,Journalist Estate,4 Beds / 5 Baths Duplex To Rent,,,Journalist Estate
"
                                                                        ₦550,000
                                                                            ",/ yr,Journalist Estate Phase 1,3 Beds / 4 Baths Flat To Rent,,,Journalist Estate Phase 1
"
                                                                        ₦1,500,000
                                                                            ",/ yr,Omole Phase 1,4 Beds / 5 Baths Duplex To Rent,,,Omole Phase 1
"
                                                                        ₦700
                                                                            ",/ yr,Isheri North OPIC,3 Beds / 3 Baths Flat To Rent,,,Isheri North OPIC
"
                                                                        ₦1,100,000
                                                                            ",/ yr,Magodo GRA,3 Beds / 4 Baths Flat To Rent,,,Magodo GRA
"
                                                                        ₦1,500,000
                                                                            ",/ yr,"Greenville Estate, Badore",4 Beds / 5 Baths Semi Detached To Rent,,,"Greenville Estate, Badore"
"
                                                                        ₦600,000
                                                                            ",/ yr,Isheri North,3 Beds / 4 Baths Flat To Rent,,,Isheri North
"
                                                                        ₦1,400,000
                                                                            ",/ yr,Omole Estate,3 Beds / 4 Baths Flat To Rent,,,Omole Estate
"
                                                                        ₦650,000
                                                                            ",/ yr,Isheri North,3 Beds / 4 Baths Flat To Rent,,,Isheri North
"
                                                                        ₦350,000
                                                                            ",/ yr,Beachland Estate,2 Beds / 2 Baths Flat To Rent,,,Beachland Estate
"
                                                                        ₦700,000
                                                                            ",/ yr,Magodo Isheri,2 Beds / 2 Baths Flat To Rent,,,Magodo Isheri
"
                                                                        ₦650,000
                                                                            ",/ yr,Isheri North,3 Beds / 4 Baths Flat To Rent,,,Isheri North
"
                                                                        ₦1,200,000
                                                                            ",/ yr,Magodo GRA,3 Beds / 3 Baths Flat To Rent,,,Magodo GRA
"
                                                                        ₦600,000
                                                                            ",/ yr,Daramola Olu Str.,3 Beds / 4 Baths Flat To Rent,,,Daramola Olu Str.
"
                                                                        ₦600,000
                                                                            ",/ yr,OPIC,3 Beds / 3 Baths Flat To Rent,,,OPIC
"
                                                                        ₦500,000
                                                                            ",/ yr,Private Area,3 Beds / 4 Baths Block of Flats To Rent,,,Private Area
"
                                                                        ₦550,000
                                                                            ",/ yr,Isheri North OPIC,3 Beds / 4 Baths Flat To Rent,,,Isheri North OPIC
"
                                                                        ₦600,000
                                                                            ",/ yr,Isheri North OPIC,3 Beds / 4 Baths Flat To Rent,,,Isheri North OPIC
"
                                                                        ₦400,000
                                                                            ",/ yr,Magboro,3 Beds / 4 Baths Flat To Rent,,,Magboro
"
                                                                        ₦400,000
                                                                            ",/ yr,Warewa/Arepo,3 Beds / 3 Baths Flat To Rent,,,Warewa/Arepo
"
                                                                        ₦500,000
                                                                            ",/ yr,Serene Neighbourhood,3 Beds / 4 Baths Flat To Rent,,,Serene Neighbourhood
"
                                                                        ₦500,000
                                                                            ",/ yr,Isheri North,3 Beds / 3 Baths Flat To Rent,,,Isheri North
"
                                                                        ₦500,000
                                                                            ",/ yr,"Isheri North, OPIC",3 Beds / 3 Baths Flat To Rent,,,"Isheri North, OPIC"
"
                                                                        ₦400,000
                                                                            ",/ yr,Magboro Akeran,3 Beds / 4 Baths Flat To Rent,,,Magboro Akeran
"
                                                                        ₦500,000
                                                                            ",/ yr,Near Oba's Palace,3 Beds / 4 Baths Flat To Rent,,,Near Oba's Palace
"
                                                                        ₦1,800,000
                                                                            ",/ yr,Chevy View Estate,3 Beds / 3 Baths Flat To Rent,,,Chevy View Estate
"
                                                                        ₦700,000
                                                                            ",/ yr,Magodo Isheri,3 Beds / 2 Baths Flat To Rent,,,Magodo Isheri
"
                                                                        ₦150,000
                                                                            ",/ yr,Ebute Road,1 Bed / 2 Baths Flat To Rent,,,Ebute Road
"
                                                                        ₦900,000
                                                                            ",/ yr,Olokonla Ajah,2 Beds / 3 Baths Flat To Rent,,,Olokonla Ajah
"
                                                                        ₦1,600,000
                                                                            ",/ yr,Medina Estate,4 Beds / 3 Baths Flat To Rent,,,Medina Estate
"
                                                                        ₦2,500,000
                                                                            ",/ yr,"Cromwell Estate, Chevron Drive, Lekki",3 Beds / 3 Baths Flat To Rent,,,"Cromwell Estate, Chevron Drive, Lekki"
"
                                                                        ₦400,000
                                                                            ",/ yr,Oyo Street,2 Beds / 2 Baths Flat To Rent,,,Oyo Street
"
                                                                        ₦10,000,000
                                                                            ",/ yr,Mcdonald Court,3 Beds / 3 Baths Flat To Rent,,,Mcdonald Court
"
                                                                        ₦1,800,000
                                                                            ",/ yr,"Millenium Estate, Lekki Phase 1",2 Beds / 1 Bath Flat To Rent,,,"Millenium Estate, Lekki Phase 1"
"
                                                                        ₦5,500,000
                                                                            ",/ yr,"Ikoyi, GRA, Magodo, Lagos",3 Beds / 3 Baths Duplex To Rent,,,"Ikoyi, GRA, Magodo, Lagos"
"
                                                                        ₦25,000
                                                                            ",/ day,Akanbi Disu,2 Beds / 2 Baths Terrace To Rent,,,Akanbi Disu
"
                                                                        ₦40,000
                                                                            ",/ day,Parkview Estates,3 Beds / 3 Baths Flat To Rent,,,Parkview Estates
"
                                                                        ₦4,000,000
                                                                            ",/ yr,Osborne Foreshore II,4 Beds / 4 Baths Terrace To Rent,,,Osborne Foreshore II
"
                                                                        ₦400,000
                                                                            ",/ yr,Liberty Estate,3 Beds / 4 Baths Flat To Rent,,,Liberty Estate
"
                                                                        ₦250,000
                                                                            ",/ yr,"Ebute Road,",2 Beds / 2 Baths Flat To Rent,,,"Ebute Road,"
"
                                                                        ₦800,000
                                                                            ",/ yr,Isheri North,3 Beds / 4 Baths Flat To Rent,,,Isheri North
"
                                                                        ₦8,000,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Block of Flats To Rent,,,Ikeja GRA
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Flat To Rent,,,Ikeja GRA
"
                                                                        ₦15,000,000
                                                                            ",/ yr,Parkview Estate,5 Beds / 5 Baths Duplex To Rent,,,Parkview Estate
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Parkview Estate,4 Beds / 4 Baths Terrace To Rent,,,Parkview Estate
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Ikeja GRA,4 Beds / 4 Baths Terrace To Rent,,,Ikeja GRA
"
                                                                        ₦8,000,000
                                                                            ",/ yr,Off Bourdillon Road,4 Beds / 4 Baths Flat To Rent,,,Off Bourdillon Road
"
                                                                        ₦1,200,000
                                                                            ",/ yr,"Magodo GRA, Isheri",3 Beds / 3 Baths Flat To Rent,,,"Magodo GRA, Isheri"
"
                                                                        ₦1,000,000
                                                                            ",/ yr,"Magodo GRA, Isheri",3 Beds / 3 Baths Flat To Rent,,,"Magodo GRA, Isheri"
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Ikeja GRA,4 Beds / 4 Baths Detached To Rent,,,Ikeja GRA
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Ikeja GRA,2 Beds / 2 Baths Flat To Rent,,,Ikeja GRA
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Flat To Rent,,,Ikeja GRA
"
                                                                        ₦5,500,000
                                                                            ",/ yr,"Ikeja GRA, Ikeja, Lagos, Nigeria",4 Beds / 4 Baths Flat To Rent,,,"Ikeja GRA, Ikeja, Lagos, Nigeria"
"
                                                                        ₦5,000,000
                                                                            ",/ yr,"Ikeja GRA, Ikeja, Lagos, Nigeria",4 Beds / 4 Baths Flat To Rent,,,"Ikeja GRA, Ikeja, Lagos, Nigeria"
"
                                                                        ₦550,000
                                                                            ",/ yr,Beachland Estate,4 Beds / 5 Baths Duplex To Rent,,,Beachland Estate
"
                                                                        ₦1,400,000
                                                                            ",/ yr,Magodo GRA,4 Beds / 5 Baths Duplex To Rent,,,Magodo GRA
"
                                                                        ₦1,200,000
                                                                            ",/ yr,Magodo GRA,4 Beds / 5 Baths Flat To Rent,,,Magodo GRA
"
                                                                        ₦400
                                                                            ",/ yr,Beachland Estate,3 Beds / 4 Baths Flat To Rent,,,Beachland Estate
"
                                                                        ₦500,000
                                                                            ",/ yr,Beachland Estate,3 Beds / 4 Baths Flat To Rent,,,Beachland Estate
"
                                                                        ₦700,000
                                                                            ",/ yr,Magodo GRA Phase 1,2 Beds / 2 Baths Flat To Rent,,,Magodo GRA Phase 1
"
                                                                        ₦350
                                                                            ",/ yr,Beachland Estate,2 Beds / 2 Baths Flat To Rent,,,Beachland Estate
"
                                                                        ₦700,000
                                                                            ",/ yr,Opp  Fara Park Estate By Sagotedo,3 Beds / 3 Baths Flat To Rent,,,Opp  Fara Park Estate By Sagotedo
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Oniru Esatate,4 Beds / 4 Baths Detached To Rent,,,Oniru Esatate
"
                                                                        ₦500,000
                                                                            ",/ yr,"Sango Tedo, Ajah, Lagos Island",1 Bed / 1 Bath Studio To Rent,,,"Sango Tedo, Ajah, Lagos Island"
"
                                                                        ₦400,000
                                                                            ",/ yr,"Graceland Estate, Abule-Odu, Egbeda.",2 Beds / 3 Baths Flat To Rent,,,"Graceland Estate, Abule-Odu, Egbeda."
"
                                                                        ₦10,000,000
                                                                            ",/ yr,Shonibare Estate Maryland Lagos,5 Beds / 5 Baths Detached To Rent,,,Shonibare Estate Maryland Lagos
