price,unit,location,bedrooms,baths,state 
"3,000,000",per Year, yabatech sabo yaba lagos,4 bed,4 bath,
"550,000",per Year, gowone estate egbeda alimosho lagos,2 bed,2 bath,
"300,000",per Year, berger ojodu lagos,0 bed,0 bath,
"3,500,000",per Year, . ikeja lagos,0 bed,0 bath,
"700,000",per Year, unity estate egbeda alimosho lagos,3 bed,3 bath,
"6,000,000",per Year, omole phase 1 ikeja lagos,0 bed,0 bath,
"100,000",per Year, opebi ikeja lagos,0 bed,0 bath,
"350,000",per Year, berger ojodu lagos,1 bed,1 bath,
"600,000",per Year, kolapo ishola akobo ibadan oyo,3 bed,3 bath,
"400,000",per Year, ogba ikeja lagos,1 bed,1 bath,
"300,000",per Year, arepo near ojodu lagos,0 bed,1 bath,
"2,000,000",per Year, located at sun city estate galadinmawa abuja,3 bed,4 bath,
"4,500,000",per Year, along coza guzape abuja,4 bed,5 bath,
"1,000,000",per Year, ayinke akoka yaba lagos,2 bed,2 bath,
"700,000",per Year, unity estate egbeda alimosho lagos,3 bed,3 bath,
"700,000",per Year, st.finbars road akoka yaba lagos,0 bed,0 bath,
"350,000",per Year, thera annex sangotedo ajah lagos,1 bed,1 bath,
"17,000,000",per Year, gra ikeja lagos,10 bed,10 bath,
"850,000",per Year, ajao estate ajao estate isolo lagos,3 bed,3 bath,
"2,500,000",per Year, omole phase 1 ikeja lagos,5 bed,5 bath,
"3,000,000",per Year, phase 2 gra magodo shangisha kosofe ikosi lagos,5 bed,5 bath,
"5,500,000",per Year, adeniyi jones ikeja lagos,5 bed,5 bath,
"3,500,000",per Year, omole phase 2 ikeja lagos,5 bed,5 bath,
"2,500,000",per Year, omole phase 2 ikeja lagos,5 bed,5 bath,
"3,500,000",per Year, phase 2 gra magodo shangisha kosofe ikosi lagos,5 bed,5 bath,
"1,500,000",per Year, opic gra isheri north ojodu lagos,5 bed,5 bath,
"1,000,000",per Year, sobowale ikosi ketu kosofe ikosi lagos,3 bed,3 bath,
"800,000",per Year, adebambi ikosi ketu kosofe ikosi lagos,3 bed,3 bath,
"2,000,000",per Year, moore ikate lekki lagos,2 bed,2 bath,
"350,000",per Year, bajulaiye road shomolu shomolu lagos,1 bed,1 bath,
"450,000",per Year, off 69 road gwarinpa abuja,1 bed,1 bath,
"150,000",per Year, iwaya onike axis iwaya yaba lagos,1 bed,1 bath,
"700,000",per Year, by pedro road obanikoro shomolu lagos,3 bed,3 bath,
"400,000",per Year, iponri lsdpc iponri surulere lagos,1 bed,1 bath,
"1,500,000",per Year, santos estate mangoro ikeja lagos,5 bed,4 bath,
"5,500,000",per Year, egba uhunmwonde edo,5 bed,5 bath,
"450,000",per Year, edumund crescent fola agoro yaba lagos,1 bed,1 bath,
"3,500,000",per Year, - life camp abuja,0 bed,0 bath,
"500,000",per Year, alhaji lukumon ajao estate isolo lagos,1 bed,2 bath,
"250,000",per Year, abule oja axis abule oja yaba lagos,1 bed,1 bath,
"900,000",per Year, oworoshoki by ifako axis oworonshoki gbagada lagos,3 bed,3 bath,
"180,000",per Year, idi omo ojoo ibadan oyo,2 bed,2 bath,
"800,000",per Year, oworosoki oworonshoki gbagada lagos,3 bed,3 bath,
"750,000",per Year, oregun ikeja lagos oregun ikeja lagos,3 bed,3 bath,
"1,700,000",per Year, phase 2 gra magodo shangisha kosofe ikosi lagos,3 bed,3 bath,
"300,000",per Year, alaja road ayobo ipaja lagos,1 bed,1 bath,
"350,000",per Year, pipeline egbeda alimosho lagos,3 bed,2 bath,
"1,600,000",per Year, omole omole phase 1 ogba lagos,3 bed,3 bath,
"800,000",per Year, - oregun ikeja lagos,2 bed,2 bath,
"700,000",per Year, behind nationwide area ogba ajayi road ogba lagos,2 bed,2 bath,
"600,000",per Year, off ayo alabi oke ira ogba lagos,3 bed,2 bath,
"12,000,000",per Year, life camp life camp abuja,4 bed,4 bath,
"3,500,000",per Year, off allen allen avenue ikeja lagos,5 bed,5 bath,
"450,000",per Year, ipaja ayobo ayobo ipaja lagos,3 bed,4 bath,
"600,000",per Year, fadeyi awolowo way ikeja lagos,3 bed,3 bath,
"2,000,000",per Year," u3 estate, lekki, lagos lekki phase 2 lekki lagos",1 bed,1 bath,
"350,000",per Year, costain / apapa road western avenue surulere lagos,1 bed,1 bath,
"1,200,000",per Year, lbs road ajah lagos,2 bed,2 bath,
"1,500,000",per Year, - utako abuja,2 bed,2 bath,
"1,800,000",per Year, utako utako abuja,3 bed,3 bath,
"450,000",per Year, off abiodun right kilo marsha surulere lagos,2 bed,2 bath,
"1,500,000",per Year, - jabi abuja,10 bed,0 bath,
"3,000,000",per Year, off badore road ajah badore ajah lagos,4 bed,4 bath,
"150,000",per Year, gra alalubosa ibadan oyo,1 bed,1 bath,
"500,000",per Year, egbeda egbeda alimosho lagos,2 bed,2 bath,
"3,000,000",per Year, by 2nd toll gate chevron lekki lagos,4 bed,4 bath,
"550,000",per Year, amapep estate egbeda egbeda alimosho lagos,2 bed,2 bath,
"450,000",per Year, aboru iyana ipaja abule egba abule egba lagos,4 bed,5 bath,
"650,000",per Year, unity estate egbeda alimosho lagos,3 bed,4 bath,
"1,200,000",per Year, off addo road ajah ado ajah lagos,3 bed,3 bath,
"700,000",per Year, osolo way ajao estate isolo lagos,2 bed,3 bath,
"5,500,000",per Year, jide sawyer lekki phase 1 lekki lagos,3 bed,3 bath,
"3,000,000",per Year, wuse 2 wuse 2 abuja,3 bed,3 bath,
"300,000",per Year, uyo uyo akwa ibom,4 bed,4 bath,
"120,000",per Year, etsako central edo,2 bed, bath,
"350,000",per Year, anambra anambra,3 bed, bath,
"1,500,000",per Year, makarfi kaduna,0 bed, bath,
"1,500,000",per Year, soba kaduna,0 bed, bath,
"250,000",per Year, oshimili north delta,2 bed, bath,
"250,000",per Year, warri north delta,3 bed, bath,
"200,000",per Year, qua'an pan plateau,3 bed, bath,
"120,000",per Year, langtang south plateau,2 bed, bath,
"180,000",per Year, esan central edo,3 bed, bath,
"80,000",per Year, osisioma abia,1 bed, bath,
"100,000",per Year, udenu enugu,1 bed, bath,
"350,000",per Year, enugu enugu,3 bed, bath,
"170,000",per Year, orlu imo,1 bed, bath,
"100,000",per Year, dawakin tofa kano,1 bed, bath,
"250,000",per Year, aboh mbaise imo,2 bed, bath,
"300,000",per Year, ogoja cross river,3 bed, bath,
"80,000",per Year, ikwuano abia,1 bed, bath,
"3,600,000",per Year, okirika rivers,2 bed, bath,
"100,000",per Year, agbara igbesa ogun,1 bed, bath,
"20,000",per Year, obio akpor rivers,0 bed, bath,
"500,000",per Year, remo north ogun,3 bed, bath,
"80,000",per Year, ukwa west abia,1 bed, bath,
"400,000",per Year, igabi kaduna,3 bed, bath,
"80,000",per Year, ede north osun,1 bed, bath,
"80,000",per Year, umuahia north abia,1 bed, bath,
"120,000",per Year, langtang north plateau,2 bed, bath,
"120,000",per Year, central edo,2 bed, bath,
"120,000",per Year, barikin ladi plateau,2 bed, bath,
"180,000",per Year, uhunmwonde edo,3 bed, bath,
"200,000",per Year, abi cross river,2 bed, bath,
"1,200,000",per Year, ekwusigo anambra,0 bed, bath,
"700,000",per Year, nnewi north anambra,3 bed, bath,
"3,600,000",per Year, khana rivers,2 bed, bath,
"800,000",per Year, ogba egbema ndoni rivers,2 bed, bath,
"500,000",per Year, okirika rivers,3 bed, bath,
"200,000",per Year, riyom plateau,3 bed, bath,
"10,000",per Year, ijebu ogun,0 bed, bath,
"10,000",per Year, ado odo ota ogun,0 bed, bath,
"600,000",per Year, akuku toru rivers,3 bed, bath,
"10,000",per Year, obafemi owode ogun,0 bed, bath,
"1,500,000",per Year, zango kataf kaduna,0 bed, bath,
"300,000",per Year, lagelu oyo,2 bed, bath,
"250,000",per Year, owerri west imo,2 bed, bath,
"180,000",per Year, iseyin oyo,3 bed, bath,
"120,000",per Year, aba abia,2 bed, bath,
"170,000",per Year, jema'a kaduna,1 bed, bath,
"300,000",per Year, odogbolu ogun,3 bed, bath,
"200,000",per Year, remo north ogun,2 bed, bath,
"380,000",per Year, remo north ogun,2 bed, bath,
"10,000",per Year, ijebu ogun,0 bed, bath,
"100,000",per Year, agbara igbesa ogun,1 bed, bath,
"1,800,000",per Year, okirika rivers,3 bed, bath,
"1,000,000",per Year, ikwerre rivers,3 bed, bath,
"200,000",per Year, igbo eze south enugu,2 bed, bath,
"200,000",per Year, bakassi cross river,2 bed, bath,
"50,000",per Year, offa kwara,1 bed, bath,
"300,000",per Year, abeokuta ogun,3 bed, bath,
"120,000",per Year, calabar cross river,1 bed, bath,
"100,000",per Year, tsanyawa kano,1 bed, bath,
"80,000",per Year, qua'an pan plateau,1 bed, bath,
"200,000",per Year, langtang north plateau,3 bed, bath,
"120,000",per Year, aba abia,2 bed, bath,
"120,000",per Year, arochukwu abia,2 bed, bath,
"180,000",per Year, esan central edo,3 bed, bath,
"180,000",per Year, igueben edo,3 bed, bath,
"700,000",per Year, anambra anambra,3 bed, bath,
"80,000",per Year, qua'an pan plateau,1 bed, bath,
"120,000",per Year, isiala ngwa north abia,2 bed, bath,
"80,000",per Year, obi nwa abia,1 bed, bath,
"170,000",per Year, ahiazu mbaise imo,1 bed, bath,
"250,000",per Year, ikeduru imo,2 bed, bath,
"500,000",per Year, ido oyo,3 bed, bath,
"300,000",per Year, iseyin oyo,4 bed, bath,
"1,800,000",per Year, oyigbo rivers,3 bed, bath,
"600,000",per Year, tai rivers,3 bed, bath,
"150,000",per Year, omuma rivers,1 bed, bath,
"180,000",per Year, ifo ogun,1 bed, bath,
"300,000",per Year, ogun waterside ogun,3 bed, bath,
"600,000",per Year, ikwerre rivers,3 bed, bath,
"1,000,000",per Year, ikwerre rivers,3 bed, bath,
"450,000",per Year, omuma rivers,2 bed, bath,
"200,000",per Year, pankshin plateau,3 bed, bath,
"100,000",per Year, odogbolu ogun,1 bed, bath,
"1,800,000",per Year, oyigbo rivers,3 bed, bath,
"300,000",per Year, sagamu ogun,3 bed, bath,
"150,000",per Year, obafemi owode ogun,2 bed, bath,
"100,000",per Year, nkanu enugu,1 bed, bath,
"500,000",per Year, ogbomosho oyo,3 bed, bath,
"80,000",per Year, oredo edo,1 bed, bath,
"120,000",per Year, ohafia abia,2 bed, bath,
"1,200,000",per Year, awka south anambra,0 bed, bath,
"200,000",per Year, kajola oyo,1 bed, bath,
"300,000",per Year, calabar municipality cross river,3 bed, bath,
"10,000",per Year, ewekoro ogun,0 bed, bath,
"180,000",per Year, esan north east edo,3 bed, bath,
"350,000",per Year, makarfi kaduna,3 bed, bath,
"1,200,000",per Year, anambra west anambra,0 bed, bath,
"800,000",per Year, omuma rivers,2 bed, bath,
"12,000",per Year, etche rivers,0 bed, bath,
"150,000",per Year, etche rivers,1 bed, bath,
"380,000",per Year, remo north ogun,2 bed, bath,
"500,000",per Year, ijebu ogun,3 bed, bath,
"300,000",per Year, obafemi owode ogun,3 bed, bath,
"200,000",per Year, arepo ogun,2 bed, bath,
"80,000",per Year, ogoja cross river,0 bed, bath,
"80,000",per Year, sumaila kano,0 bed, bath,
"60,000",per Year, atakumosa east osun,0 bed, bath,
"300,000",per Year, owerri north imo,2 bed, bath,
"300,000",per Year, ezinihitte imo,2 bed, bath,
"800,000",per Year, uzo uwani enugu,2 bed, bath,
"300,000",per Year, yarkur cross river,2 bed, bath,
"700,000",per Year, igboeze north enugu,3 bed, bath,
"80,000",per Year, obanliku cross river,0 bed, bath,
"80,000",per Year, nkanu east enugu,0 bed, bath,
"80,000",per Year, dala kano,0 bed, bath,
"80,000",per Year, yala cross river,0 bed, bath,
"100,000",per Year, kanke plateau,3 bed, bath,
"200,000",per Year, minjibir kano,3 bed, bath,
"800,000",per Year, nsukka enugu,2 bed, bath,
"200,000",per Year, kabo kano,3 bed, bath,
"300,000",per Year, akamkpa cross river,2 bed, bath,
"80,000",per Year, nkanu east enugu,0 bed, bath,
"100,000",per Year, kanam plateau,3 bed, bath,
"420,000",per Year, biase cross river,2 bed, bath,
"80,000",per Year, ahiazu mbaise imo,0 bed, bath,
"60,000",per Year, aiyedade osun,0 bed, bath,
"420,000",per Year, obanliku cross river,2 bed, bath,
"700,000",per Year, enugu east enugu,3 bed, bath,
"650,000",per Year, ikwuano abia,4 bed, bath,
"650,000",per Year, ikwuano abia,4 bed, bath,
"4,500,000",per Year, --- dolphin estate ikoyi lagos,3 bed,3 bath,
"3,500,000",per Year, off ajiran road agungi lekki lagos,4 bed,4 bath,
"1,500,000",per Year, lekki county road ikota lekki lagos,3 bed,3 bath,
"1,400,000",per Year, lekki igbo efon lekki lagos,3 bed,3 bath,
"2,000,000",per Year, lekki lekki phase 1 lekki lagos,2 bed,2 bath,
"1,600,000",per Year, lekki osapa london lekki lagos,3 bed,3 bath,
"1,500,000",per Year, lekki osapa london lekki lagos,3 bed,3 bath,
"2,000,000",per Year, lekki osapa london lekki lagos,3 bed,3 bath,
"350,000",per Year, off agunlejika ijesha surulere lagos,1 bed,1 bath,
"250,000",per Year, - idishin ibadan oyo,3 bed,2 bath,
"900,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"700,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"120,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"250,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"400,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,1 bed,1 bath,
"600,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,2 bed,2 bath,
"1,500,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,5 bed,5 bath,
"650,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"800,000",per Year, ajao estate isolo. lagos mainland ajao estate isolo lagos,3 bed,3 bath,
"3,000,000",per Year, citec estate nbora nbora abuja,4 bed,5 bath,
"300,000",per Year, ipaja ipaja ipaja lagos,2 bed,2 bath,
"400,000",per Year, ipaja ipaja ipaja lagos,3 bed,3 bath,
"600,000",per Year, harmony estate ipaja ipaja lagos,3 bed,4 bath,
"400,000",per Year, alaja road ayobo ipaja lagos,3 bed,3 bath,
"600,000",per Year, baruwa ayobo ipaja lagos,3 bed,4 bath,
"400,000",per Year, mercyland ipaja ipaja lagos,3 bed,3 bath,
"350,000",per Year, majiyagbe ipaja ipaja lagos,2 bed,2 bath,
"450,000",per Year, okunola road egbeda alimosho lagos,2 bed,2 bath,
"300,000",per Year, asipa ayobo ipaja lagos,2 bed,2 bath,
"1,500,000",per Year, in an estate behind efab lokogoma abuja,3 bed,4 bath,
"2,000,000",per Year," dubai international market, kaura kaura (games village) abuja",2 bed,2 bath,
"1,500,000",per Year," lokogoma, abuja lokogoma abuja",3 bed,4 bath,
"400,000",per Year," ring road 2 , abuja lokogoma abuja",1 bed,1 bath,
"2,500,000",per Year, -olokonla sangotedo ajah lagos,4 bed,4 bath,
"450,000",per Year, oko oba oko oba agege lagos,2 bed,2 bath,
"650,000",per Year, college road ifako ogba ogba lagos,2 bed,3 bath,
"1,000,000",per Year, ifako ifako gbagada gbagada lagos,3 bed,4 bath,
"500,000",per Year, holy saviours road osolo way isolo lagos,2 bed,2 bath,
"600,000",per Year, admiralty way lekki phase 1 lekki lagos,1 bed,1 bath,
"1,300,000",per Year, agungi agungi lekki lagos,1 bed,1 bath,
"1,500,000",per Year, fatai irawo street ajao estate isolo lagos,3 bed,3 bath,
"2,500,000",per Year, ocean court extension lekki gardens estate ajah lagos,3 bed,3 bath,
"2,000,000",per Year, roundabout abraham adesanya estate ajah lagos,0 bed,0 bath,
"1,300,000",per Year, kayode adetunbosun lekki gardens estate ajah lagos,3 bed,3 bath,
"750,000",per Year, university view estate lekki gardens estate ajah lagos,2 bed,2 bath,
"550,000",per Year, jakonde ikate lekki lagos,1 bed,1 bath,
"1,700,000",per Year, arab road utako abuja,3 bed,4 bath,
"1,800,000",per Year, across zartech wuye abuja,3 bed,4 bath,
"950,000",per Year, cannan estate canaan estate ajah lagos,3 bed,3 bath,
"550,000",per Year, onipanu onipanu shomolu lagos,3 bed,3 bath,
"350,000",per Year, ogudu ogudu ogudu lagos,1 bed,1 bath,
"500,000",per Year, fadeyi axis jibowu yaba lagos,2 bed,2 bath,
"550,000",per Year, - palmgroove shomolu lagos,2 bed,2 bath,
"750,000",per Year, chemist axis akoka yaba lagos,3 bed,2 bath,
"200,000",per Year, apata shomolu shomolu lagos,1 bed,1 bath,
"250,000",per Year, near unilag second gate by mfm onike yaba lagos,1 bed,1 bath,
"300,000",per Year, iyewo estate igando ikotun igando lagos,3 bed,3 bath,
"150,000",per Year, sotan williams egan ikotun igando lagos,1 bed,2 bath,
"700,000",per Year, nice environment and secured oworonshoki gbagada lagos,2 bed,2 bath,
"450,000",per Year, gwarinpa gwarinpa abuja,1 bed,1 bath,
"2,500,000",per Year, old ikoyi old ikoyi ikoyi lagos,2 bed,2 bath,
"250,000",per Year, badore badore ajah lagos,1 bed,1 bath,
"4,000,000",per Year, wuse 2 wuse 2 abuja,3 bed,3 bath,
"5,500,000",per Year, close to the express lekki phase 1 lekki lagos,5 bed,5 bath,
"8,000,000",per Year, wuse 2 wuse 2 abuja,5 bed,5 bath,
"300,000",per Year, kolapo ishola akobo ibadan oyo,2 bed,2 bath,
"450,000",per Year," badore,seaside estate badore ajah lagos",1 bed,1 bath,
"450,000",per Year, oyekunle street off shoretire road orile-agege lagos pen cinema agege lagos,2 bed,2 bath,
"150,000",per Year, gra alalubosa ibadan oyo,1 bed,1 bath,
"350,000",per Year, zanzi onike yaba lagos,0 bed,0 bath,
"900,000",per Year, still water estate ikate lekki lagos,1 bed,1 bath,
"650,000",per Year, akinyemi str off ogunlana cresent. awoyaya ajah lagos,3 bed,2 bath,
"1,500,000",per Year, ikeja allen avenue ikeja lagos,3 bed,3 bath,
"1,200,000",per Year, new bodija bodija ibadan oyo,3 bed,3 bath,
"600,000",per Year, awuse estate opebi ikeja lagos,1 bed,2 bath,
"550,000",per Year, abacha road mararaba abuja,2 bed,3 bath,
"800,000",per Year, ademola oki street aguda surulere lagos,3 bed,2 bath,
"650,000",per Year, raufu williams off adelabu adelabu surulere lagos,2 bed,2 bath,
"2,000,000",per Year, lekki horizon 1 ikate lekki lagos,2 bed,2 bath,
"2,500,000",per Year, off admiralty road lekki phase 1 lekki lagos,2 bed,2 bath,
"800,000",per Year, lane 4 sangotedo ajah lagos,3 bed,3 bath,
"300,000",per Year, moronu moduagwu off adelabu surulere lagos,1 bed,1 bath,
"350,000",per Year, adebola street off adeniran ogunsanya ogunsanya surulere lagos,1 bed,1 bath,
"700,000",per Year, road 2 sangotedo ajah lagos,2 bed,3 bath,
"250,000",per Year, fadeyi jibowu yaba lagos,1 bed,1 bath,
"550,000",per Year, road1 sangotedo ajah lagos,2 bed,3 bath,
"900,000",per Year, road 5 ajah lagos,3 bed,3 bath,
"3,500,000",per Year, emma abimbola lekki phase 1 lekki lagos,4 bed,4 bath,
"600,000",per Year, 16 ngwo street abakpa nike enugu enugu,3 bed,3 bath,
"7,000,000",per Year, off admiralty way lekki phase 1 lekki lagos,4 bed,4 bath,
"1,200,000",per Year, - lekki phase 1 lekki lagos,1 bed,1 bath,
"500,000",per Year, ipakodo near dangote round about ebute ikorodu lagos,3 bed,3 bath,
"1,000,000",per Year, ojota ojota ojota lagos,3 bed,2 bath,
"180,000",per Year, ojokoro agric ikorodu lagos,1 bed,1 bath,
"5,000,000",per Year, parkview estate ikoyi lagos,3 bed,3 bath,
"300,000",per Year, ipakodo near dangote round about ebute ikorodu lagos,2 bed,2 bath,
"300,000",per Year, asolo agric ikorodu lagos,2 bed,2 bath,
"8,000,000",per Year, lagos road agric ikorodu lagos,0 bed,0 bath,
"250,000",per Year, abule agbon isawo ikorodu lagos,2 bed,1 bath,
"4,500,000",per Year, hfp way dolphin estate ikoyi lagos,4 bed,4 bath,
"180,000",per Year," grace estate, agbede ikorodu ikorodu lagos",3 bed,2 bath,
"400,000",per Year, lawyer street agric ikorodu lagos,3 bed,2 bath,
"400,000",per Year, isawo road agric ikorodu lagos,3 bed,2 bath,
"300,000",per Year, unity crescent via landmark college agric ikorodu lagos,2 bed,2 bath,
"800,000",per Year, chivita avenue ajao estate isolo lagos,3 bed,4 bath,
"300,000",per Year, afolabi bus stop igando ikotun igando lagos,2 bed,2 bath,
"250,000",per Year, ihitte uboma imo,2 bed, bath,
"100,000",per Year, uzo uwani enugu,1 bed, bath,
"80,000",per Year, ilesha east osun,1 bed, bath,
"120,000",per Year, uhunmwonde edo,2 bed, bath,
"200,000",per Year, iwajowa oyo,1 bed, bath,
"500,000",per Year, surulere(oyo) oyo,3 bed, bath,
"200,000",per Year, omuma rivers,2 bed, bath,
"1,000,000",per Year, obio akpor rivers,3 bed, bath,
"450,000",per Year, gokana rivers,2 bed, bath,
"100,000",per Year, yewa ogun,1 bed, bath,
"300,000",per Year, obafemi owode ogun,3 bed, bath,
"300,000",per Year, remo north ogun,3 bed, bath,
"380,000",per Year, odogbolu ogun,2 bed, bath,
"200,000",per Year, sagamu ogun,2 bed, bath,
"180,000",per Year, ifo ogun,1 bed, bath,
"300,000",per Year, arepo ogun,3 bed, bath,
"10,000",per Year, arepo ogun,0 bed, bath,
"120,000",per Year, biase cross river,1 bed, bath,
"170,000",per Year, ehime mbano imo,1 bed, bath,
120,per Year, oyi anambra,1 bed, bath,
"80,000",per Year, ifedayo osun,1 bed, bath,
"200,000",per Year, nsukka enugu,2 bed, bath,
"200,000",per Year, odukpani cross river,2 bed, bath,
"80,000",per Year, ilesha west osun,1 bed, bath,
"80,000",per Year, mangu plateau,1 bed, bath,
"120,000",per Year, ukwa east abia,2 bed, bath,
"60,000",per Year, kachia kaduna,0 bed, bath,
"12,000",per Year, etche rivers,0 bed, bath,
"200,000",per Year, ahoada west rivers,2 bed, bath,
"200,000",per Year, ahoada west rivers,2 bed, bath,
"500,000",per Year, abua odual rivers,3 bed, bath,
"500,000",per Year, ijebu ogun,3 bed, bath,
"200,000",per Year, ijebu ogun,2 bed, bath,
"300,000",per Year, ado odo ota ogun,3 bed, bath,
"12,000",per Year, port harcourt rivers,0 bed, bath,
"100,000",per Year, ewekoro ogun,1 bed, bath,
"120,000",per Year, akamkpa cross river,1 bed, bath,
"180,000",per Year, surulere(oyo) oyo,3 bed, bath,
"170,000",per Year, kano municipal kano,2 bed, bath,
"170,000",per Year, nkwerre imo,1 bed, bath,
"500,000",per Year, dambatta kano,3 bed, bath,
"80,000",per Year, odo otin osun,1 bed, bath,
"200,000",per Year, iseyin oyo,1 bed, bath,
"10,000",per Year, remo north ogun,0 bed, bath,
"180,000",per Year, odogbolu ogun,1 bed, bath,
"150,000",per Year, ijebu ogun,2 bed, bath,
"300,000",per Year, odubra cross river,3 bed, bath,
"12,000",per Year, etche rivers,0 bed, bath,
"120,000",per Year, langtang north plateau,2 bed, bath,
"80,000",per Year, esan west edo,1 bed, bath,
"120,000",per Year, kanam plateau,2 bed, bath,
"1,500,000",per Year, sabon gari kaduna,0 bed, bath,
"120,000",per Year, shendam plateau,2 bed, bath,
"100,000",per Year, abeokuta ogun,1 bed, bath,
"200,000",per Year, arepo ogun,2 bed, bath,
"500,000",per Year, gwale kano,3 bed, bath,
"170,000",per Year, ehime mbano imo,1 bed, bath,
"170,000",per Year, mallam kano,2 bed, bath,
"350,000",per Year, aninri enugu,3 bed, bath,
"350,000",per Year, enugu enugu,3 bed, bath,
"120,000",per Year, obi nwa abia,2 bed, bath,
"400,000",per Year, aniocha delta,3 bed, bath,
"400,000",per Year, warri central delta,3 bed, bath,
"80,000",per Year, ukpoba edo,1 bed, bath,
"120,000",per Year, bende abia,2 bed, bath,
"350,000",per Year, njikoka anambra,3 bed, bath,
"170,000",per Year, aboh mbaise imo,1 bed, bath,
"170,000",per Year, ihitte uboma imo,1 bed, bath,
"200,000",per Year, ede south osun,2 bed, bath,
"200,000",per Year, odo otin osun,2 bed, bath,
"200,000",per Year, igbo eze south enugu,2 bed, bath,
"180,000",per Year, itesiwaju oyo,3 bed, bath,
"300,000",per Year, ikom cross river,3 bed, bath,
"200,000",per Year, ibadan oyo,1 bed, bath,
"500,000",per Year, ibadan oyo,3 bed, bath,
"200,000",per Year, agbara igbesa ogun,2 bed, bath,
"200,000",per Year, abeokuta ogun,2 bed, bath,
"200,000",per Year, abeokuta ogun,2 bed, bath,
"300,000",per Year, agbara igbesa ogun,3 bed, bath,
"300,000",per Year, calabar municipality cross river,3 bed, bath,
"200,000",per Year, opobo nkoro rivers,2 bed, bath,
"1,000,000",per Year, opobo nkoro rivers,3 bed, bath,
"200,000",per Year, ikwerre rivers,2 bed, bath,
"200,000",per Year, ahoada west rivers,2 bed, bath,
"300,000",per Year, sagamu ogun,3 bed, bath,
"200,000",per Year, sagamu ogun,2 bed, bath,
"500,000",per Year, wudil kano,3 bed, bath,
"200,000",per Year, mikang plateau,3 bed, bath,
"170,000",per Year, dawakin tofa kano,2 bed, bath,
"300,000",per Year, itesiwaju oyo,4 bed, bath,
"170,000",per Year, minjibir kano,2 bed, bath,
"500,000",per Year, abeokuta ogun,3 bed, bath,
"300,000",per Year, ado odo ota ogun,3 bed, bath,
"120,000",per Year, etung cross river,1 bed, bath,
"200,000",per Year, akpabuyo cross river,2 bed, bath,
"300,000",per Year, ewekoro ogun,3 bed, bath,
"500,000",per Year, gezawa kano,3 bed, bath,
"200,000",per Year, enugu east enugu,2 bed, bath,
"200,000",per Year, ilesha east osun,2 bed, bath,
"120,000",per Year, umuahia south abia,2 bed, bath,
"80,000",per Year, osisioma abia,1 bed, bath,
"350,000",per Year, anambra anambra,3 bed, bath,
"600,000",per Year, tai rivers,3 bed, bath,
"1,800,000",per Year, port harcourt rivers,3 bed, bath,
"1,800,000",per Year, degema rivers,3 bed, bath,
"150,000",per Year, oyigbo rivers,1 bed, bath,
"100,000",per Year, sagamu ogun,1 bed, bath,
"10,000",per Year, ijebu ogun,0 bed, bath,
"100,000",per Year, arepo ogun,1 bed, bath,
"3,600,000",per Year, degema rivers,2 bed, bath,
"80,000",per Year, madobi kano,0 bed, bath,
"80,000",per Year, owerri west imo,0 bed, bath,
"800,000",per Year, uzo uwani enugu,2 bed, bath,
"420,000",per Year, odubra cross river,2 bed, bath,
"65,000",per Year, pankshin plateau,0 bed, bath,
"200,000",per Year, bichi kano,3 bed, bath,
"200,000",per Year, kura kano,3 bed, bath,
"100,000",per Year, bokkos plateau,3 bed, bath,
"65,000",per Year, jos south plateau,0 bed, bath,
"80,000",per Year, calabar south cross river,0 bed, bath,
"80,000",per Year, kunchi kano,0 bed, bath,
"65,000",per Year, ukwa west abia,0 bed, bath,
"300,000",per Year, ideato south imo,2 bed, bath,
"700,000",per Year, udenu enugu,3 bed, bath,
"800,000",per Year, igbo eze south enugu,2 bed, bath,
"100,000",per Year, jos east plateau,3 bed, bath,
"80,000",per Year, enugu east enugu,0 bed, bath,
"80,000",per Year, bunkure kano,0 bed, bath,
"80,000",per Year, warawa kano,0 bed, bath,
"65,000",per Year, pankshin plateau,0 bed, bath,
"300,000",per Year, boki cross river,2 bed, bath,
"300,000",per Year, calabar municipality cross river,2 bed, bath,
"60,000",per Year, obokun osun,0 bed, bath,
"65,000",per Year, mikang plateau,0 bed, bath,
"300,000",per Year, ideato south imo,2 bed, bath,
"200,000",per Year, garko kano,3 bed, bath,
"350,000",per Year, afolabi bus stop igando ikotun igando lagos,3 bed,2 bath,
"350,000",per Year, afolabi bus stop igando ikotun igando lagos,3 bed,2 bath,
"300,000",per Year, grammar school ikorodu ikorodu lagos,2 bed,2 bath,
"750,000",per Year, ayodele street mafoluku oshodi lagos,3 bed,4 bath,
